Id,SalePrice
1461,120656.37
1462,163061.56
1463,184817.06
1464,199124.48
1465,180611.48
1466,175686.11
1467,177224.97
1468,169479.94
1469,177114.77
1470,125177.44
1471,196486.48
1472,96122.69
1473,93302.234
1474,156440.08
1475,120292.25
1476,393119.2
1477,254426.95
1478,295093.78
1479,244221.94
1480,547419.2
1481,325812.34
1482,209568.17
1483,169914.34
1484,161927.06
1485,180616.98
1486,202368.9
1487,344055.9
1488,237085.8
1489,203759.05
1490,224671.25
1491,195172.34
1492,87619.516
1493,188707.8
1494,299254.8
1495,287448.94
1496,243113.02
1497,187419.89
1498,166836.61
1499,161353.81
1500,158720.12
1501,188449.92
1502,155876.62
1503,301648.3
1504,240425.48
1505,225267.6
1506,180839.64
1507,255275.56
1508,195462.27
1509,165668.6
1510,150087.94
1511,145784.89
1512,171712.66
1513,146951.6
1514,174332.47
1515,191564.27
1516,161626.02
1517,159506.38
1518,133631.25
1519,223083.83
1520,133094.45
1521,134679.77
1522,169603.25
1523,111896.19
1524,121817.63
1525,121993.375
1526,111225.03
1527,103642.34
1528,134395.86
1529,154278.36
1530,172291.52
1531,93736.37
1532,99284.39
1533,155767.67
1534,123116.36
1535,158594.94
1536,103400.805
1537,65423.79
1538,163842.88
1539,172732.58
1540,88731.95
1541,142130.58
1542,138052.77
1543,223207.83
1544,80931.85
1545,110562.805
1546,137284.98
1547,134811.97
1548,137599.83
1549,114596.28
1550,140758.61
1551,111303.61
1552,134688.92
1553,156249.3
1554,116916.33
1555,169069.9
1556,92746.36
1557,105073.38
1558,99001.44
1559,56045.508
1560,133608.5
1561,135791.56
1562,124676.9
1563,120569.15
1564,159337.66
1565,146716.25
1566,240138.97
1567,70770.9
1568,234976.7
1569,150396.38
1570,138103.75
1571,119088.72
1572,151856.2
1573,238860.86
1574,122885.484
1575,218192.52
1576,235222.17
1577,193283.48
1578,150323.19
1579,148728.55
1580,197521.1
1581,161726.98
1582,131882.7
1583,323117.2
1584,231489.97
1585,140679.62
1586,74214.695
1587,94551.96
1588,147058.62
1589,98347.64
1590,133547.95
1591,95227.57
1592,113808.445
1593,128102.86
1594,136696.08
1595,111333.92
1596,249801.25
1597,198218.4
1598,199577.38
1599,179073.12
1600,173651.06
1601,77117.766
1602,110714.46
1603,85825.016
1604,276740.16
1605,254704.27
1606,172823.92
1607,155772.52
1608,212047.6
1609,191526.83
1610,160951.3
1611,138864.0
1612,163931.55
1613,167404.23
1614,128776.88
1615,90399.445
1616,69592.055
1617,92864.49
1618,124778.88
1619,139650.1
1620,171419.44
1621,137951.81
1622,138104.8
1623,284332.66
1624,215265.5
1625,120059.68
1626,161150.44
1627,189602.89
1628,288332.4
1629,176271.08
1630,386389.0
1631,223991.27
1632,233695.25
1633,169766.69
1634,191373.19
1635,187089.03
1636,150308.67
1637,202566.02
1638,191118.16
1639,180888.31
1640,252103.42
1641,173476.19
1642,228133.02
1643,224287.03
1644,237211.34
1645,182916.25
1646,161981.64
1647,154815.78
1648,131341.02
1649,142269.38
1650,111195.66
1651,119196.78
1652,101070.38
1653,103148.4
1654,145033.11
1655,144428.81
1656,147689.95
1657,151814.38
1658,144327.81
1659,127028.016
1660,150008.95
1661,467764.72
1662,410981.1
1663,367063.1
1664,547093.4
1665,324128.3
1666,311168.8
1667,400126.34
1668,333282.44
1669,302533.12
1670,345672.75
1671,259692.22
1672,520510.2
1673,297257.5
1674,245087.7
1675,186697.92
1676,191657.39
1677,227538.62
1678,552193.9
1679,413011.34
1680,333385.3
1681,254183.38
1682,294381.8
1683,174011.06
1684,175951.77
1685,178637.69
1686,171491.08
1687,167427.2
1688,192009.2
1689,201674.28
1690,191228.33
1691,188608.28
1692,278623.7
1693,168310.08
1694,184822.22
1695,167517.9
1696,278854.4
1697,174156.22
1698,360339.53
1699,296986.1
1700,236216.4
1701,266680.47
1702,259965.17
1703,254418.12
1704,289594.7
1705,234888.64
1706,494270.12
1707,218479.3
1708,206390.56
1709,282660.5
1710,222232.42
1711,265505.47
1712,239221.17
1713,270881.53
1714,222183.94
1715,210899.81
1716,184728.86
1717,176115.08
1718,137150.73
1719,200020.64
1720,229791.89
1721,162483.75
1722,126179.984
1723,156817.45
1724,205459.8
1725,246314.78
1726,189551.23
1727,158105.14
1728,185025.72
1729,168922.25
1730,155039.28
1731,120409.57
1732,127912.72
1733,119038.97
1734,122788.79
1735,128657.59
1736,117668.04
1737,323535.3
1738,228193.67
1739,275360.66
1740,242744.23
1741,195996.1
1742,182816.84
1743,175305.3
1744,305365.78
1745,223686.14
1746,180234.44
1747,210872.11
1748,236248.77
1749,152858.69
1750,129943.04
1751,235563.36
1752,123868.29
1753,145319.2
1754,206321.52
1755,170032.33
1756,134297.1
1757,122599.41
1758,140090.27
1759,161543.08
1760,171027.88
1761,143861.39
1762,182485.44
1763,169854.31
1764,112198.81
1765,159546.72
1766,174532.42
1767,219172.14
1768,143950.58
1769,176864.66
1770,150734.42
1771,132481.44
1772,138489.05
1773,137980.72
1774,108297.586
1775,134564.48
1776,116853.27
1777,117712.24
1778,138043.86
1779,113429.57
1780,177131.2
1781,130674.125
1782,92368.7
1783,161645.22
1784,106679.5
1785,125013.97
1786,154297.56
1787,150445.02
1788,56317.73
1789,98843.0
1790,81322.95
1791,188961.94
1792,157785.95
1793,137675.38
1794,145528.95
1795,131861.3
1796,124425.86
1797,107476.18
1798,126044.61
1799,114578.44
1800,130228.05
1801,129652.34
1802,130011.95
1803,147100.92
1804,141325.52
1805,139340.53
1806,124176.11
1807,135153.98
1808,121313.49
1809,120147.37
1810,146575.08
1811,96582.945
1812,94350.61
1813,124904.98
1814,100619.76
1815,46723.113
1816,95706.87
1817,110924.28
1818,145114.03
1819,122256.42
1820,40984.93
1821,114701.44
1822,145120.61
1823,28585.336
1824,136946.8
1825,127584.3
1826,95701.48
1827,101837.76
1828,140668.36
1829,114682.42
1830,147613.61
1831,151838.64
1832,75145.78
1833,142117.19
1834,118429.59
1835,156086.03
1836,128239.05
1837,88493.48
1838,123048.555
1839,89658.984
1840,163372.62
1841,151000.38
1842,84617.49
1843,132746.61
1844,132001.89
1845,145023.53
1846,157799.47
1847,165175.39
1848,53883.062
1849,115105.875
1850,118047.9
1851,158210.27
1852,128996.266
1853,129263.87
1854,172511.92
1855,139039.75
1856,219285.86
1857,143616.97
1858,133281.7
1859,119517.09
1860,156938.14
1861,118449.586
1862,289042.47
1863,275655.38
1864,275969.8
1865,325611.94
1866,333544.28
1867,225264.2
1868,322372.5
1869,206269.53
1870,230312.58
1871,243485.27
1872,177939.9
1873,253521.6
1874,143429.77
1875,203057.58
1876,201684.7
1877,211935.53
1878,197773.02
1879,126239.34
1880,139584.06
1881,241140.27
1882,257735.44
1883,197853.33
1884,211253.64
1885,243409.66
1886,300542.62
1887,213078.56
1888,275618.47
1889,168769.17
1890,124784.45
1891,131237.03
1892,108875.164
1893,129906.52
1894,124349.33
1895,134784.03
1896,124742.61
1897,113532.836
1898,112040.66
1899,145440.88
1900,155588.11
1901,182784.23
1902,141526.8
1903,219287.75
1904,144590.06
1905,192256.62
1906,194808.03
1907,192625.78
1908,114256.45
1909,145946.84
1910,122482.62
1911,209641.95
1912,290835.75
1913,142205.89
1914,55784.652
1915,352970.9
1916,64101.355
1917,263536.22
1918,140662.0
1919,165266.9
1920,151119.88
1921,440189.38
1922,319694.78
1923,223580.53
1924,230803.12
1925,205280.31
1926,415377.53
1927,129852.35
1928,157625.6
1929,125392.52
1930,131833.14
1931,137241.84
1932,137051.28
1933,179021.61
1934,184152.31
1935,174915.33
1936,187773.39
1937,185045.81
1938,177919.1
1939,244108.05
1940,180673.12
1941,176628.1
1942,192365.28
1943,204241.02
1944,356490.12
1945,387096.8
1946,153526.53
1947,318367.34
1948,174176.34
1949,236573.69
1950,176993.33
1951,236542.98
1952,213588.78
1953,174591.39
1954,188839.72
1955,137218.28
1956,288020.97
1957,154546.73
1958,338491.75
1959,147332.06
1960,113634.586
1961,117010.9
1962,103398.74
1963,106855.77
1964,109478.336
1965,146558.9
1966,139362.98
1967,289233.56
1968,489468.22
1969,411836.9
1970,482916.5
1971,454451.22
1972,405492.3
1973,268455.94
1974,335385.72
1975,556158.56
1976,269116.53
1977,340370.9
1978,378872.97
1979,307796.22
1980,195609.34
1981,336766.03
1982,228165.88
1983,203644.47
1984,167610.62
1985,221292.72
1986,209767.64
1987,169608.78
1988,182781.39
1989,196991.2
1990,219982.16
1991,256029.66
1992,217833.5
1993,171385.4
1994,240547.62
1995,184824.02
1996,245386.97
1997,312086.7
1998,322130.8
1999,263142.53
2000,314805.72
2001,265042.25
2002,245526.55
2003,254835.34
2004,270260.3
2005,220542.88
2006,228227.9
2007,249126.77
2008,224468.34
2009,193204.33
2010,194686.31
2011,140836.03
2012,174685.98
2013,187815.47
2014,192184.11
2015,208412.56
2016,196338.42
2017,206815.06
2018,121776.6
2019,134449.67
2020,107449.03
2021,105214.78
2022,186303.33
2023,141784.77
2024,248794.61
2025,376385.44
2026,170275.69
2027,161577.89
2028,153572.25
2029,175137.06
2030,277663.5
2031,248363.14
2032,276123.53
2033,274143.4
2034,171745.45
2035,221349.36
2036,182999.64
2037,187733.06
2038,264758.12
2039,223561.5
2040,325842.2
2041,277702.03
2042,211072.55
2043,173671.62
2044,167980.06
2045,212712.25
2046,139258.5
2047,144867.42
2048,136234.42
2049,139340.3
2050,176022.28
2051,105781.5
2052,128400.89
2053,143652.94
2054,86464.04
2055,153753.48
2056,136393.02
2057,112028.516
2058,235250.53
2059,132202.19
2060,170580.28
2061,173972.2
2062,128217.43
2063,111672.164
2064,145174.1
2065,114622.05
2066,160489.12
2067,115469.21
2068,115953.15
2069,85947.164
2070,114448.35
2071,94670.48
2072,132737.34
2073,144606.84
2074,188852.5
2075,138631.02
2076,120280.55
2077,161580.08
2078,134045.06
2079,127605.234
2080,118753.04
2081,121608.375
2082,116878.55
2083,145831.0
2084,113261.836
2085,120986.32
2086,123037.49
2087,119426.07
2088,105005.32
2089,68929.766
2090,126429.695
2091,125475.125
2092,129245.234
2093,120808.445
2094,121944.43
2095,148636.39
2096,74754.95
2097,94256.58
2098,144234.06
2099,60005.145
2100,79890.516
2101,126502.695
2102,119238.164
2103,103842.93
2104,124201.88
2105,123696.57
2106,73701.72
2107,231004.38
2108,117086.555
2109,110921.27
2110,130353.35
2111,134749.98
2112,142042.61
2113,118148.305
2114,111837.555
2115,164400.64
2116,121054.73
2117,154507.34
2118,124701.195
2119,110075.734
2120,117615.05
2121,104279.95
2122,117614.56
2123,90106.99
2124,162176.05
2125,121107.805
2126,149153.52
2127,154178.67
2128,122385.08
2129,100431.125
2130,140671.1
2131,144937.11
2132,122317.45
2133,123101.91
2134,127265.51
2135,90808.32
2136,74178.89
2137,112756.195
2138,126094.01
2139,149784.27
2140,138853.34
2141,145733.77
2142,124015.9
2143,142319.7
2144,117270.47
2145,134932.61
2146,161620.62
2147,132996.45
2148,136950.19
2149,135937.45
2150,230738.02
2151,121283.48
2152,181358.39
2153,164960.67
2154,110690.914
2155,141878.47
2156,269702.38
2157,235229.53
2158,234509.89
2159,199146.17
2160,184455.06
2161,239122.25
2162,441615.34
2163,351761.94
2164,225872.33
2165,190128.05
2166,150047.77
2167,218981.34
2168,203901.36
2169,201049.73
2170,223558.67
2171,149493.98
2172,136355.97
2173,169799.1
2174,229073.86
2175,307212.44
2176,327718.66
2177,252170.52
2178,217142.69
2179,137104.31
2180,233174.33
2181,187193.98
2182,226145.67
2183,187554.08
2184,120750.27
2185,107809.266
2186,155562.95
2187,151999.42
2188,160773.0
2189,281207.62
2190,86112.66
2191,80449.16
2192,96955.13
2193,107564.53
2194,104139.305
2195,110247.586
2196,97877.79
2197,123970.55
2198,158997.33
2199,182030.88
2200,147672.25
2201,152451.2
2202,224857.05
2203,149062.11
2204,179312.78
2205,112333.336
2206,141508.53
2207,214767.97
2208,255698.06
2209,223999.53
2210,121085.19
2211,116602.98
2212,116002.87
2213,103353.57
2214,132392.81
2215,96571.9
2216,138303.86
2217,81159.555
2218,59618.91
2219,58648.125
2220,69880.14
2221,355475.75
2222,268210.56
2223,283136.34
2224,223535.97
2225,128712.42
2226,182339.86
2227,197630.95
2228,273927.25
2229,260149.5
2230,164270.38
2231,223576.02
2232,186120.7
2233,169251.73
2234,241520.45
2235,221810.22
2236,276700.2
2237,358369.88
2238,207254.33
2239,120241.94
2240,157452.12
2241,156756.23
2242,123642.92
2243,121349.41
2244,104193.38
2245,103937.93
