Id,SalePrice
1461,126752.08
1462,152818.0
1463,178668.4
1464,182011.22
1465,193979.61
1466,185498.3
1467,169729.2
1468,177311.6
1469,183349.24
1470,118678.33
1471,199335.99
1472,96220.0
1473,101167.83
1474,153188.0
1475,141258.81
1476,395329.63
1477,261265.01
1478,312571.09
1479,259997.95
1480,484816.9
1481,323873.72
1482,211039.63
1483,178503.74
1484,175998.23
1485,171988.26
1486,203578.15
1487,335123.26
1488,239474.12
1489,207993.85
1490,202551.0
1491,200447.1
1492,100862.36
1493,175237.57
1494,307195.77
1495,301664.09
1496,230223.04
1497,198844.31
1498,155576.37
1499,156284.23
1500,151590.76
1501,176552.0
1502,168822.75
1503,300153.64
1504,222499.9
1505,217652.15
1506,185074.0
1507,223442.64
1508,202919.74
1509,165041.0
1510,152196.0
1511,152548.0
1512,167294.5
1513,159145.85
1514,170887.57
1515,178513.0
1516,161485.9
1517,157683.37
1518,132321.24
1519,227652.52
1520,137093.59
1521,147577.0
1522,161573.0
1523,112887.96
1524,127343.5
1525,126738.49
1526,129398.0
1527,102674.26
1528,128920.33
1529,142551.24
1530,171750.5
1531,131144.04
1532,107098.13
1533,147742.25
1534,112123.32
1535,162544.0
1536,118853.29
1537,76954.95
1538,179540.55
1539,257218.94
1540,112381.14
1541,148863.75
1542,148272.37
1543,223899.4
1544,78053.26
1545,104589.86
1546,123451.33
1547,140997.37
1548,134936.59
1549,113033.25
1550,144622.61
1551,115786.21
1552,146829.93
1553,142851.0
1554,114971.2
1555,180786.34
1556,93960.5
1557,139305.09
1558,93969.43
1559,118572.86
1560,148646.22
1561,159332.5
1562,131096.0
1563,122942.58
1564,168744.07
1565,153488.4
1566,222090.74
1567,73819.86
1568,229331.32
1569,152315.28
1570,129368.14
1571,137248.1
1572,149565.0
1573,239608.1
1574,121861.66
1575,216368.92
1576,213865.95
1577,205247.26
1578,152912.92
1579,145026.6
1580,197758.53
1581,141496.25
1582,128182.0
1583,333376.18
1584,247670.2
1585,139902.0
1586,72412.11
1587,106798.94
1588,154256.09
1589,96317.01
1590,132553.87
1591,106152.71
1592,128096.99
1593,118660.12
1594,137899.2
1595,119839.44
1596,237872.84
1597,172019.34
1598,191947.51
1599,208407.67
1600,190208.5
1601,80737.87
1602,118641.0
1603,99427.92
1604,298454.29
1605,260260.31
1606,170221.02
1607,166175.35
1608,206492.67
1609,200452.42
1610,160757.58
1611,146796.44
1612,159180.02
1613,168081.87
1614,119759.25
1615,89250.76
1616,81439.0
1617,89269.5
1618,128324.6
1619,132520.32
1620,151000.54
1621,140830.02
1622,155559.05
1623,298416.36
1624,208927.73
1625,129891.2
1626,174644.5
1627,190880.0
1628,295297.38
1629,175823.0
1630,363736.34
1631,216780.9
1632,255495.26
1633,168970.55
1634,183086.5
1635,178750.32
1636,163564.08
1637,182659.67
1638,229497.09
1639,184572.9
1640,261104.02
1641,192695.24
1642,229667.34
1643,223558.47
1644,223953.44
1645,181312.59
1646,154986.0
1647,163248.15
1648,142793.58
1649,139258.34
1650,121150.71
1651,123180.5
1652,95043.0
1653,99364.0
1654,154864.0
1655,155794.76
1656,149642.58
1657,153696.5
1658,153904.58
1659,140937.31
1660,148476.83
1661,456934.57
1662,404171.97
1663,410410.28
1664,467504.11
1665,317219.24
1666,338457.42
1667,362789.49
1668,328256.39
1669,308422.2
1670,345769.13
1671,270736.3
1672,474350.05
1673,308369.59
1674,255190.41
1675,189298.0
1676,190819.2
1677,203535.47
1678,480709.56
1679,385266.22
1680,327834.79
1681,276846.8
1682,305970.26
1683,188860.02
1684,175941.3
1685,173656.77
1686,168096.72
1687,168879.7
1688,186672.44
1689,186653.07
1690,187898.48
1691,174453.43
1692,273827.61
1693,168624.75
1694,183984.0
1695,169250.05
1696,268948.86
1697,171303.75
1698,364462.67
1699,348049.15
1700,248063.48
1701,267525.78
1702,259287.43
1703,256571.11
1704,297773.62
1705,235058.48
1706,468562.8
1707,202154.12
1708,198511.49
1709,294428.61
1710,223327.72
1711,276495.67
1712,245203.91
1713,255259.79
1714,217748.91
1715,203225.86
1716,180222.32
1717,168236.35
1718,142533.59
1719,215875.99
1720,254323.86
1721,174478.34
1722,123705.25
1723,157466.37
1724,207814.47
1725,232719.68
1726,186146.65
1727,169536.62
1728,189770.35
1729,169929.05
1730,157565.47
1731,125881.03
1732,132781.93
1733,129242.26
1734,132478.0
1735,131240.5
1736,115523.79
1737,366917.29
1738,221542.48
1739,273069.67
1740,188921.0
1741,181427.97
1742,175548.83
1743,173156.35
1744,303754.21
1745,253413.87
1746,276747.31
1747,226611.18
1748,213786.09
1749,161848.87
1750,150819.5
1751,244412.59
1752,122506.5
1753,143649.06
1754,227120.67
1755,165642.56
1756,124123.68
1757,121010.66
1758,152597.0
1759,180966.84
1760,161170.77
1761,152942.96
1762,175801.17
1763,173156.7
1764,119984.57
1765,179020.55
1766,172542.5
1767,196444.0
1768,141678.5
1769,161066.62
1770,140412.75
1771,138635.93
1772,139355.22
1773,141399.52
1774,131767.52
1775,132449.55
1776,124289.32
1777,119622.5
1778,128708.25
1779,120801.87
1780,178228.4
1781,133355.59
1782,100381.58
1783,134867.91
1784,103452.27
1785,118188.57
1786,155333.87
1787,172007.03
1788,64328.87
1789,93174.73
1790,94463.35
1791,173537.75
1792,155439.0
1793,142533.77
1794,140541.1
1795,140269.04
1796,125973.43
1797,116521.53
1798,127862.15
1799,113325.08
1800,125641.59
1801,131591.22
1802,153937.21
1803,157115.69
1804,141017.3
1805,136249.0
1806,120424.08
1807,145206.24
1808,124976.5
1809,130238.01
1810,140516.32
1811,116694.68
1812,118336.85
1813,123162.12
1814,104823.96
1815,63376.98
1816,104307.04
1817,125225.77
1818,135477.52
1819,118598.69
1820,82021.76
1821,122013.0
1822,149704.9
1823,64227.92
1824,142707.5
1825,141096.27
1826,106230.96
1827,108236.62
1828,138549.95
1829,115438.8
1830,144765.5
1831,173361.5
1832,108849.04
1833,155312.32
1834,135607.13
1835,180672.37
1836,126741.75
1837,98890.95
1838,138048.88
1839,90212.08
1840,164874.55
1841,153446.45
1842,93142.04
1843,146271.87
1844,139364.0
1845,142516.06
1846,149600.0
1847,160652.1
1848,68063.22
1849,127605.24
1850,130869.3
1851,151612.5
1852,127241.55
1853,136917.75
1854,176325.15
1855,154235.78
1856,235408.73
1857,158505.01
1858,138036.72
1859,121393.1
1860,154589.83
1861,121221.32
1862,268752.16
1863,267787.41
1864,267787.41
1865,327567.37
1866,329138.62
1867,242509.71
1868,300120.54
1869,197972.45
1870,254929.87
1871,259583.79
1872,181313.41
1873,240577.73
1874,143384.0
1875,219813.94
1876,200170.0
1877,211070.58
1878,218083.28
1879,136099.1
1880,136355.8
1881,237984.55
1882,264274.62
1883,209086.88
1884,224458.45
1885,255277.33
1886,299625.99
1887,204679.24
1888,282182.86
1889,172610.62
1890,140007.71
1891,141679.33
1892,107407.22
1893,145410.28
1894,130394.05
1895,156436.82
1896,123713.5
1897,114614.33
1898,107262.08
1899,126906.02
1900,149135.75
1901,174054.56
1902,135475.76
1903,219653.54
1904,138135.62
1905,189384.02
1906,156551.52
1907,219360.2
1908,116378.85
1909,137954.99
1910,127669.51
1911,206296.1
1912,264299.14
1913,144382.57
1914,67073.86
1915,336148.47
1916,72682.93
1917,260921.35
1918,140243.1
1919,160747.69
1920,156499.11
1921,431353.34
1922,337929.23
1923,204842.8
1924,244663.28
