Id,SalePrice
1461,122915.48
1462,165670.53
1463,187975.31
1464,198679.47
1465,180033.28
1466,176789.03
1467,177289.84
1468,169863.27
1469,176958.12
1470,126514.07
1471,194314.92
1472,95194.0
1473,94012.4
1474,154868.45
1475,120637.77
1476,390311.5
1477,253433.64
1478,297248.75
1479,246750.42
1480,558742.5
1481,318171.06
1482,212210.8
1483,169421.16
1484,162670.62
1485,182824.7
1486,202047.73
1487,342595.12
1488,235513.56
1489,203654.73
1490,221061.69
1491,195201.84
1492,91095.88
1493,188520.44
1494,294575.3
1495,286150.75
1496,241634.83
1497,186132.53
1498,166479.69
1499,160986.0
1500,160271.64
1501,187229.05
1502,153944.47
1503,318041.72
1504,243572.31
1505,227201.97
1506,183409.8
1507,252686.39
1508,199422.61
1509,165402.88
1510,149286.48
1511,143781.3
1512,174386.28
1513,146458.33
1514,173820.14
1515,190903.81
1516,158701.23
1517,160726.06
1518,134037.92
1519,226077.05
1520,134153.2
1521,135047.81
1522,169454.19
1523,112534.82
1524,122384.805
1525,121139.76
1526,115173.74
1527,105528.77
1528,135320.4
1529,153767.83
1530,175098.5
1531,93796.625
1532,99986.664
1533,156530.88
1534,123418.445
1535,160857.39
1536,107244.33
1537,67813.586
1538,175072.89
1539,188713.75
1540,88767.14
1541,141234.36
1542,139798.64
1543,226473.94
1544,80099.54
1545,110173.37
1546,141978.89
1547,137382.0
1548,139166.52
1549,117021.02
1550,140645.11
1551,111481.59
1552,138717.06
1553,160068.05
1554,116980.67
1555,170285.88
1556,89628.64
1557,104915.164
1558,100988.98
1559,53363.97
1560,131848.56
1561,146671.78
1562,125803.35
1563,120163.484
1564,156637.92
1565,144370.47
1566,240368.16
1567,72977.32
1568,237266.1
1569,157251.03
1570,139024.1
1571,119421.5
1572,152754.52
1573,237171.08
1574,119351.43
1575,215402.92
1576,237865.8
1577,196206.5
1578,149997.77
1579,147258.9
1580,198299.55
1581,164195.81
1582,133361.17
1583,319147.97
1584,233579.62
1585,141728.44
1586,76404.38
1587,94416.66
1588,148222.97
1589,100913.82
1590,134427.48
1591,92848.34
1592,116519.28
1593,132352.16
1594,140169.19
1595,114016.07
1596,252146.52
1597,196376.86
1598,197876.22
1599,177731.12
1600,172083.06
1601,77983.984
1602,112521.29
1603,83229.32
1604,278985.22
1605,252681.08
1606,172313.56
1607,164059.25
1608,211635.17
1609,192217.92
1610,159290.86
1611,140934.75
1612,160988.83
1613,166974.33
1614,130542.445
1615,90301.03
1616,69615.65
1617,95629.08
1618,124888.67
1619,140419.45
1620,173836.14
1621,137295.89
1622,139392.22
1623,287637.88
1624,217407.81
1625,120565.96
1626,166254.5
1627,191008.62
1628,287305.3
1629,175304.2
1630,396508.47
1631,225123.02
1632,234036.75
1633,170970.97
1634,193419.08
1635,187800.92
1636,151697.75
1637,200525.42
1638,192141.92
1639,179679.95
1640,257300.8
1641,172689.17
1642,231416.4
1643,225371.23
1644,235939.1
1645,183566.1
1646,165506.03
1647,154525.16
1648,130402.84
1649,144160.64
1650,110795.91
1651,118362.46
1652,103228.336
1653,105234.92
1654,148458.44
1655,144729.4
1656,148979.22
1657,154366.48
1658,146332.92
1659,127900.27
1660,150372.55
1661,463572.56
1662,409135.75
1663,366117.3
1664,554363.0
1665,323686.16
1666,310229.25
1667,395424.3
1668,333713.84
1669,305572.53
1670,344444.28
1671,259517.88
1672,530661.06
1673,297273.6
1674,243868.39
1675,190664.33
1676,193226.67
1677,225040.38
1678,570104.94
1679,412103.62
1680,342076.12
1681,256635.2
1682,293340.9
1683,176601.14
1684,177150.39
1685,179596.97
1686,173126.98
1687,167887.0
1688,190600.81
1689,199694.78
1690,191661.7
1691,187056.39
1692,273016.78
1693,168975.05
1694,187290.4
1695,166795.88
1696,281184.62
1697,174814.95
1698,359755.88
1699,297565.75
1700,239519.11
1701,266257.25
1702,258717.58
1703,258749.05
1704,289099.1
1705,240110.55
1706,494877.03
1707,219746.48
1708,211105.38
1709,284466.0
1710,223783.92
1711,264767.28
1712,243665.22
1713,267961.75
1714,221664.03
1715,212122.42
1716,191459.44
1717,175598.36
1718,138083.67
1719,198239.56
1720,232406.23
1721,165266.08
1722,127609.64
1723,156524.16
1724,209877.62
1725,247998.98
1726,189554.48
1727,158298.89
1728,181666.36
1729,169848.22
1730,157938.12
1731,119849.4
1732,128186.43
1733,120555.25
1734,121251.164
1735,128017.055
1736,119005.414
1737,325127.78
1738,231030.83
1739,266814.6
1740,246042.9
1741,197082.81
1742,181361.97
1743,177940.23
1744,311124.56
1745,226296.03
1746,188596.2
1747,212364.56
1748,235747.61
1749,152780.64
1750,131942.3
1751,238030.86
1752,124323.555
1753,146917.05
1754,209742.88
1755,172346.48
1756,134988.11
1757,122109.26
1758,140902.67
1759,162743.31
1760,171185.67
1761,145492.78
1762,182997.22
1763,168250.36
1764,113264.67
1765,163386.2
1766,172667.7
1767,221628.3
1768,144936.1
1769,175553.7
1770,150264.06
1771,131925.11
1772,140740.11
1773,138797.45
1774,112875.914
1775,136414.03
1776,121432.97
1777,119761.2
1778,138535.02
1779,117189.57
1780,176090.02
1781,130400.25
1782,93341.805
1783,156692.4
1784,108539.875
1785,126543.96
1786,154536.92
1787,150644.83
1788,55819.746
1789,101988.14
1790,81397.2
1791,196145.38
1792,157737.77
