Id,SalePrice
1461,124327.67
1462,167145.97
1463,190415.69
1464,198359.7
1465,177619.94
1466,178719.03
1467,177863.33
1468,169344.95
1469,178483.88
1470,127341.5
1471,199565.62
1472,96404.53
1473,95052.94
1474,153855.42
1475,123221.68
1476,393420.34
1477,257763.08
1478,293368.72
1479,241883.23
1480,569140.75
1481,319299.4
1482,212299.17
1483,168595.4
1484,165202.4
1485,182443.16
1486,199151.64
1487,345965.1
1488,234609.03
1489,204319.28
1490,217148.08
1491,196080.2
1492,94574.38
1493,183123.45
1494,303286.38
1495,289115.22
1496,237944.77
1497,184288.11
1498,165820.33
1499,161290.36
1500,159179.4
1501,187019.75
1502,153106.12
1503,318830.38
1504,245956.94
1505,226810.05
1506,185810.28
1507,257794.11
1508,201340.27
1509,165099.16
1510,150538.44
1511,146175.42
1512,175678.53
1513,146882.88
1514,179705.11
1515,192648.61
1516,156189.03
1517,163137.86
1518,134361.3
1519,226266.66
1520,134712.61
1521,136459.94
1522,170454.17
1523,114422.94
1524,123076.66
1525,123317.19
1526,117520.805
1527,108199.28
1528,133970.92
1529,154186.98
1530,176372.44
1531,95169.16
1532,102398.27
1533,157615.33
1534,121831.9
1535,162527.75
1536,104494.76
1537,69282.0
1538,172087.64
1539,193600.06
1540,89104.66
1541,142460.12
1542,141937.23
1543,230663.23
1544,80173.81
1545,110845.18
1546,142431.94
1547,135622.66
1548,137336.73
1549,118291.11
1550,143131.6
1551,111246.19
1552,139498.47
1553,157486.06
1554,118278.555
1555,169886.86
1556,87351.98
1557,105423.63
1558,101427.22
1559,54061.17
1560,137088.89
1561,142432.14
1562,128359.65
1563,121202.96
1564,155198.38
1565,146217.89
1566,238492.75
1567,72610.18
1568,237714.94
1569,157191.72
1570,140625.22
1571,118044.414
1572,151898.22
1573,239869.47
1574,121159.6
1575,215523.7
1576,239053.78
1577,196824.8
1578,151937.25
1579,149200.94
1580,198354.45
1581,160935.72
1582,134744.8
1583,322236.03
1584,234642.62
1585,142631.86
1586,76923.266
1587,94406.29
1588,148619.94
1589,99332.0
1590,136712.86
1591,92624.42
1592,118181.94
1593,133832.27
1594,140844.25
1595,110978.22
1596,252631.58
1597,194762.67
1598,202261.03
1599,179416.6
1600,172430.05
1601,76558.33
1602,109584.8
1603,85900.84
1604,277528.22
1605,253697.11
1606,172947.7
1607,156568.12
1608,212704.94
1609,192505.72
1610,160364.81
1611,141355.0
1612,163517.69
1613,167578.08
1614,131585.02
1615,88928.74
1616,70116.586
1617,96393.266
1618,127728.79
1619,141571.9
1620,172386.45
1621,138125.72
1622,138013.05
1623,292428.53
1624,220163.17
1625,121976.85
1626,164823.44
1627,192628.89
1628,291623.94
1629,177182.52
1630,387511.25
1631,219619.55
1632,234668.34
1633,171179.86
1634,193982.14
1635,188277.66
1636,151979.78
1637,200175.08
1638,189975.1
1639,179039.66
1640,256990.2
1641,174227.12
1642,230795.69
1643,226216.02
1644,237926.5
1645,185886.98
1646,164329.02
1647,157010.02
1648,130692.42
1649,143967.72
1650,113708.28
1651,118402.164
1652,104433.13
1653,106232.164
1654,148585.34
1655,146044.12
1656,149030.06
1657,155722.39
1658,146328.75
1659,130692.12
1660,152476.75
1661,467498.06
1662,417614.7
1663,371203.1
1664,558996.8
1665,324120.97
1666,312711.22
1667,394388.5
1668,333101.3
1669,305116.22
1670,343777.3
1671,255326.53
1672,524115.56
1673,301903.28
1674,242634.17
1675,190942.0
1676,193246.0
1677,227925.81
1678,563083.06
1679,402242.78
1680,343066.75
1681,248761.08
1682,292271.06
1683,176001.39
1684,175580.33
1685,178352.81
1686,172008.64
1687,166120.3
1688,189896.08
1689,199690.05
1690,191575.6
1691,187826.5
1692,274954.2
1693,166610.0
1694,187183.39
1695,168130.5
1696,281495.03
1697,176449.95
1698,371141.84
1699,294019.5
1700,242262.16
1701,267693.84
1702,257288.62
1703,257541.56
1704,292323.28
1705,234728.8
1706,499155.53
1707,215435.39
1708,209272.31
1709,283080.72
1710,223500.61
1711,266512.44
1712,245267.06
1713,268927.06
1714,223882.27
1715,212274.14
1716,189870.89
1717,175529.19
1718,139003.5
1719,200112.14
1720,231783.11
1721,166229.58
1722,126427.86
1723,155360.14
1724,208134.47
1725,248145.8
1726,188592.0
1727,158538.94
1728,181998.3
1729,170518.77
1730,157820.0
1731,120764.95
1732,130188.79
1733,121086.4
1734,120472.04
1735,127693.49
1736,119608.8
1737,334088.1
1738,229805.23
1739,266780.3
1740,241079.08
1741,197217.2
1742,182029.52
1743,175610.84
1744,310450.62
1745,229683.38
1746,188277.19
1747,212411.44
1748,241717.25
1749,154891.03
1750,131525.19
1751,239319.44
1752,125187.29
1753,147184.89
1754,209013.88
1755,173206.34
1756,135306.83
1757,124385.16
1758,145516.62
1759,165690.8
1760,169662.38
1761,147839.44
1762,182029.78
1763,170656.8
1764,116299.305
1765,165266.88
1766,172509.88
1767,221185.9
1768,144474.92
1769,177126.03
1770,151089.03
1771,133401.44
1772,140647.73
1773,138926.64
1774,109691.7
1775,136095.02
1776,122237.25
1777,117860.1
1778,140403.03
1779,118018.33
1780,180527.58
1781,129820.64
1782,95491.055
1783,154556.8
1784,106716.984
1785,122188.695
1786,153518.61
1787,153351.11
1788,57323.0
1789,101291.55
1790,83500.04
1791,195091.89
1792,157904.47
1793,135911.1
1794,151023.16
1795,136006.6
1796,123712.336
1797,107655.086
1798,124681.266
1799,114885.33
1800,130192.82
1801,130553.14
1802,127312.6
1803,147429.47
1804,142726.19
1805,139038.67
1806,123065.5
1807,136016.64
1808,129647.78
1809,122477.305
1810,146582.8
1811,97231.9
1812,91996.22
1813,129037.06
1814,100557.11
1815,48656.98
1816,93965.92
1817,112018.79
1818,152129.52
1819,125274.8
1820,41434.617
1821,113203.25
1822,149772.84
1823,33499.61
1824,135924.4
1825,128776.36
1826,97078.05
1827,103838.68
1828,143257.38
1829,116415.06
1830,145624.48
1831,152928.67
1832,71975.875
1833,143837.61
1834,117745.75
1835,157401.6
1836,127203.01
1837,88229.14
1838,126681.3
1839,90758.59
1840,167419.53
1841,153567.61
1842,85771.54
1843,136303.81
1844,136446.45
1845,144035.45
1846,159191.28
1847,166947.56
1848,52587.777
1849,117091.164
1850,119517.28
1851,157053.75
1852,128906.26
1853,132519.2
1854,173301.11
1855,144048.14
1856,221910.95
1857,144740.84
1858,135387.3
1859,120830.51
1860,160040.64
1861,120076.15
1862,296444.7
1863,284969.8
1864,285060.34
1865,328703.66
1866,333815.56
1867,228523.02
1868,324395.97
1869,207201.78
1870,235061.05
1871,242767.06
1872,177988.28
1873,258277.77
1874,148266.34
1875,202277.52
1876,205459.73
1877,212547.81
1878,197398.44
1879,130890.51
1880,140922.33
1881,241702.06
1882,261851.2
1883,194434.81
1884,209686.47
1885,246164.05
1886,298581.88
1887,212767.52
1888,279580.25
1889,169301.25
1890,127591.195
1891,126845.87
1892,110325.664
1893,136457.86
1894,124883.38
1895,136544.73
1896,127357.8
1897,116883.336
1898,111948.66
1899,149971.97
1900,153723.69
1901,184243.53
1902,143788.97
1903,220566.19
1904,148138.16
1905,195740.64
1906,194945.66
1907,195198.94
1908,113700.516
1909,144132.88
1910,123569.63
1911,214633.77
1912,302553.7
1913,138385.95
1914,57603.824
1915,354731.62
1916,68233.18
1917,264267.97
1918,143956.31
1919,169591.89
1920,149090.36
1921,441433.1
1922,322562.16
1923,222149.17
1924,232781.34
1925,201182.28
1926,401572.25
1927,133530.9
1928,157645.22
1929,126535.5
1930,135314.55
1931,137819.69
1932,138004.62
1933,176382.89
1934,183790.0
1935,175970.88
1936,189162.5
1937,187363.47
1938,176075.31
1939,243145.6
1940,176375.95
1941,179859.62
1942,191376.16
1943,202632.11
1944,345766.03
1945,394264.12
1946,153843.52
1947,326233.2
1948,171633.45
1949,237673.69
1950,178656.25
1951,237206.56
1952,217851.25
1953,174952.48
1954,189995.25
1955,136026.78
1956,296395.38
1957,154288.75
1958,337981.7
1959,148942.1
1960,116377.26
1961,119779.17
1962,105810.82
1963,105686.016
1964,114172.36
1965,146902.72
1966,141905.69
1967,295861.12
1968,491214.1
1969,409838.38
1970,477732.03
1971,458391.5
1972,401542.66
1973,268971.84
1974,335947.78
1975,568776.0
1976,269921.5
1977,346227.47
1978,377942.78
1979,320630.25
1980,194394.22
1981,346050.72
1982,228959.88
1983,205205.8
1984,166558.92
1985,223959.69
1986,210767.81
1987,171931.08
1988,181299.23
1989,193888.38
1990,221731.14
1991,271043.66
1992,219631.02
1993,169181.33
1994,246436.2
1995,184883.48
1996,249458.98
1997,313917.8
1998,318603.7
1999,264083.4
2000,316126.66
2001,266469.5
2002,244576.45
2003,254485.16
2004,277036.56
2005,215661.11
2006,230388.53
2007,251592.19
2008,225691.78
2009,198603.3
2010,194150.48
2011,139551.12
2012,175189.58
2013,186614.53
2014,193252.27
2015,207240.92
2016,198947.4
2017,206091.8
2018,123353.13
2019,136577.52
2020,107981.58
2021,108577.16
2022,185910.12
2023,140519.69
2024,244652.27
2025,377330.38
2026,170721.6
2027,160862.77
2028,154199.61
2029,175019.05
2030,275314.0
2031,251682.28
2032,272349.22
2033,272820.72
2034,172785.0
2035,223046.64
2036,188535.1
2037,193522.08
2038,281130.94
2039,223314.53
2040,334136.2
2041,284088.84
2042,211613.12
2043,175440.52
2044,167909.34
2045,215152.77
2046,142300.17
2047,143269.47
2048,138059.16
2049,141216.98
2050,176163.03
2051,107006.836
2052,129440.61
2053,146156.36
2054,88229.49
2055,156640.67
2056,136500.3
2057,114882.445
2058,235558.2
2059,133540.02
2060,171333.92
2061,175087.81
2062,130803.695
2063,114095.945
2064,145146.67
2065,114420.305
2066,159939.8
2067,115374.336
2068,111241.39
2069,87686.62
2070,114627.8
2071,96667.85
2072,133421.47
2073,148179.27
2074,186114.81
2075,141214.2
2076,124383.11
2077,164208.33
2078,134938.22
2079,128250.07
2080,118674.36
2081,123696.24
2082,119694.46
2083,145122.88
2084,114280.59
2085,124675.41
2086,123561.055
2087,118403.9
2088,104359.055
2089,71498.234
2090,127414.87
2091,130386.03
2092,128335.85
2093,124747.34
2094,123584.375
2095,146935.14
2096,76612.99
2097,94198.9
2098,151746.72
2099,63197.184
2100,81593.57
2101,126740.625
2102,119063.09
2103,105259.02
2104,124167.88
2105,121876.52
2106,73967.625
2107,235570.86
2108,117248.46
2109,113905.336
2110,132058.42
2111,136641.34
2112,140912.92
2113,120089.79
2114,111915.74
2115,164114.45
2116,123629.05
2117,152810.31
2118,123917.12
2119,109133.195
2120,119364.44
2121,107857.04
2122,117584.59
2123,92403.62
2124,165234.44
2125,116156.85
2126,148205.2
2127,153392.06
2128,121445.13
2129,100219.51
2130,141955.47
2131,140024.05
2132,119686.1
2133,122853.85
2134,131216.28
2135,97856.33
2136,74783.76
2137,114372.21
2138,130504.39
2139,153436.42
2140,141820.05
2141,148299.22
2142,128279.33
2143,141719.52
2144,117172.016
2145,137550.67
2146,168294.27
2147,140319.9
2148,139987.72
2149,140221.47
2150,226448.16
2151,120807.33
2152,183481.83
2153,168467.64
2154,111277.875
2155,140139.67
2156,267210.56
2157,236577.27
2158,235639.73
2159,198271.98
2160,183153.92
2161,239231.67
2162,448383.72
2163,352659.38
2164,229532.67
2165,192968.9
2166,152030.53
2167,219584.0
2168,207603.92
2169,200492.61
2170,227074.12
2171,151603.27
2172,138514.17
2173,171209.88
2174,231062.55
2175,312096.88
